Borough,Address,Number of Floors,Zoning District,Year Built,Building Class,Filing Status,Filing Date,Owner Name,Owner Bus Name,Qewi Name,Qewi Bus Name
MANHATTAN,BROAD STREET 117,40,C5-5,1970,RB,UNSAFE,03/16/2017,DAWN  KEYS,125 BROAD CONDOMINIUM,TIMOTHY  WEBB,O&amp;S ASSOCIATES
MANHATTAN,WEST 139 STREET 601,6,R8,1910,D7,UNSAFE,02/20/2020,EFSTATHIOS  VALIOTIS,GVS PROPERTIES LLC,RICHARD  KOENIGSBERG,KOENIGSBERG ENGINEERING P.C.
MANHATTAN,RIVERSIDE DRIVE 640,13,R8,1914,D3,UNSAFE,02/20/2007,SHUHAB HDFC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,RIVERSIDE DRIVE 640,13,R8,1914,D3,UNSAFE,03/19/2015,SHUHAB HDFC,FRANK S CAMINITI,FRANK S. CAMINITI
MANHATTAN,RIVERSIDE DRIVE 640,13,R8,1914,D3,UNSAFE,03/19/2015,SHUHAB HDFC,FRANK S CAMINITI,FRANK S. CAMINITI RA
MANHATTAN,WEST 142 STREET 605,6,R8,1912,D1,UNSAFE,02/21/2012,KENCO REALTY,ROBERT A LENAHAN,ROBERT LENAHAN ARCHITECT.P.C
MANHATTAN,WEST 102 STREET 11,7,R8B,1998,D3,UNSAFE,02/20/2018,DAN  DROSIN,PR,TINA  TAPINEKIS,SURFACE DESIGN ARCHITECTS PLLC
MANHATTAN,BROADWAY 3565,10,R8,1915,D6,UNSAFE,06/20/2019,JILSA  SANTANA,3569 ASSOCIATES LLC,ALAN  EPSTEIN,EPSTEIN ENGINEERING P.C.
MANHATTAN,BROADWAY 3603,7,R8,1900,D7,UNSAFE,02/21/2007,BROADWAY - UHAB HDFC,SAMI  HAJJAR,ECI CONSULTANTS INC
MANHATTAN,BROADWAY 3609,7,R8,1920,D7,UNSAFE,06/21/2010,3607 BROADWAY REALTY,RICHARD C KOENIGSBERG,KOENIGSBERG ENGINEERING
MANHATTAN,BROADWAY 3609,7,R8,1920,D7,UNSAFE,06/21/2010,3607 BROADWAY REALTY,RICHARD C KOENIGSBERG,KOENIGSBERG ENGINEERING
MANHATTAN,RIVERSIDE DRIVE 720,6,R8,1925,D1,UNSAFE,06/21/2016,720 RIVERSIDE OWNERS CORP,STEVEN  COURTENAY,AMERISTRUCTURES  LLC
MANHATTAN,WEST 150 STREET 615,6,R8,1917,D1,UNSAFE,02/28/2005,NYC DEPT OF HPD,MICHAEL M MEGALLA,H.P.D
MANHATTAN,HARLEM RIVER DRIVE 159-62,14,R7-2,1950,D7,UNSAFE,02/24/2010,N.Y.C.H.A.,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH
MANHATTAN,HARLEM RIVER DRIVE 159-14,14,R7-2,1950,D7,UNSAFE,02/24/2010,N.Y.C.H.A.,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH
MANHATTAN,HARLEM RIVER DRIVE 159-14,14,R7-2,1950,D7,UNSAFE,02/28/2012,N.Y.C.H.A.,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH
MANHATTAN,HARLEM RIVER DRIVE 159-70,14,R7-2,1950,D7,UNSAFE,02/24/2010,N.Y.C.H.A.,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH
MANHATTAN,HARLEM RIVER DRIVE 159-70,14,R7-2,1950,D7,UNSAFE,02/28/2012,N.Y.C.H.A.,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH
MANHATTAN,HARLEM RIVER DRIVE 159-30,14,R7-2,1950,D7,UNSAFE,12/19/2013,NEW YORK CITY HOUSING AUTHORITY,TIMOTHY  WEBB,O&S ASSOCIATES INC
MANHATTAN,HARLEM RIVER DRIVE 159-38,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATES INC
MANHATTAN,HARLEM RIVER DRIVE 159-48,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATESINC
MANHATTAN,HARLEM RIVER DRIVE 159-70,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATES INC
MANHATTAN,HARLEM RIVER DRIVE 159-18,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATES INC
MANHATTAN,HARLEM RIVER DRIVE 159-62,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATESINC
MANHATTAN,HARLEM RIVER DRIVE 159-04,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATES INC
MANHATTAN,HARLEM RIVER DRIVE 159-26,14,R7-2,1950,D7,UNSAFE,11/01/2013,NYCHA,TIMOTHY  WEBB,O&S ASSOCIATES INC
MANHATTAN,MANHATTAN AVENUE 161,6,R8B,1929,C1,UNSAFE,03/20/2014,153 MANHATTAN AVE HDFC,JOHN R COOGAN,OCV ARCHITECTS
MANHATTAN,EDGECOMBE AVENUE 555,13,R7-2,1916,D1,UNSAFE,02/21/2007,GOLSON REALTY CORP.,ROBERT A LENAHAN,ROBERT A. LENAHAN ARCHITECT PC
MANHATTAN,EDGECOMBE AVENUE 555,13,R7-2,1916,D1,UNSAFE,10/11/2016,MARY  ASLAN,Golson Realty,ROBERT  LENAHAN
MANHATTAN,MANHATTAN AVENUE 156,6,R7-2,1900,D3,UNSAFE,04/05/2007,MANHATTAN AVENUE ASSOC,CHARLES A MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,MANHATTAN AVENUE 152,6,R7-2,1900,D3,UNSAFE,04/05/2007,MANHATTAN AVENUE ASSOCIATES,CHARLES A MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,MANHATTAN AVENUE 164,6,R7-2,1900,D3,UNSAFE,04/05/2007,MANHATTAN AVENUE ASSOC,CHARLES A MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,MANHATTAN AVENUE 160,6,R7-2,1900,D3,UNSAFE,04/05/2007,MANHATTAN AVENUE ASSOC,CHARLES A MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,WEST 163 STREET 467,8,R7-2,2011,R1,UNSAFE,02/21/2018,ROBERT  WENDEL,MORRIS PARK CONDO,CHARLES  MARINO,BRAXTON ENGINEERING P.C.
MANHATTAN,WEST 157 STREET 550,10,R8,1910,D7,UNSAFE,06/15/2015,157 BROADWAY ASSOCIATES LLC,ELISHA  GEIGER,GEIGER ENGINEERING P.C
MANHATTAN,WEST 157 STREET 550,10,R8,1910,D7,UNSAFE,06/15/2015,157 BROADWAY ASSOCIATES LLC,ELISHA  GEIGER,GEIGER ENGINEERING P.C
MANHATTAN,MANHATTAN AVENUE 375,7,R7A,1920,D4,UNSAFE,02/08/2017,SHAUN  COVINGTON,375 New York HDFC,ALAN  EPSTEIN
MANHATTAN,MANHATTAN AVENUE 375,7,R7A,1920,D4,UNSAFE,02/19/2007,UHAB HOUSIN DVLPMNT FUND,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,2 AVENUE 1952,10,R8A,1985,D3,UNSAFE,04/05/2007,METRO COURT ASSOCIATES,CHARLES A MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,WEST 96 STREET 125,6,R9,1920,D4,UNSAFE,02/21/2007,125 W 96TH STREET CORP,PETER J WILNER,THOR ENGINEERING P.A
MANHATTAN,WEST 158 STREET 559,6,C4-4,1910,D7,UNSAFE,07/12/2016,3800 BROADWAY ASSOCIATES LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,COLUMBUS AVENUE 784,16,R7-2,1950,D3,UNSAFE,02/14/2007,PARK WEST VILLAGE ACQUIS,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,COLUMBUS AVENUE 784,16,R7-2,1950,D3,UNSAFE,02/19/2013,PWV ACQUISTIONS LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERINF PC
MANHATTAN,WEST 105 STREET 149,7,R8B,1925,D7,UNSAFE,02/20/2007,KAUFMAN RESIDENCE,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST 105 STREET 149,7,R8B,1925,D7,UNSAFE,02/20/2020,JASON  PHILLIPS,156 W 106th Holding Corp,TIMOTHY  WEBB,O&S ASSOCIATES
MANHATTAN,WEST 107 STREET 108,9,R8B,1921,E7,UNSAFE,01/28/2019,JOSEPH  PIPIA,107th Street Properties LLC,JAMES  BLUM,JOSEPH K. BLUM CO. LLP
MANHATTAN,WEST 165 STREET 560,10,R8,1910,D7,UNSAFE,08/03/2010,560 WEST 165TH ST ASSOCIATES,DONALD  FRIEDMAN,OLD STRUCTURES ENGINEERING P.C
MANHATTAN,WEST 165 STREET 560,10,R8,1910,D7,UNSAFE,08/03/2010,560 WEST 165TH ST ASSOCIATES,DONALD  FRIEDMAN,OLD STRUCTURES ENGINEERING P.C
MANHATTAN,WEST 165 STREET 560,10,R8,1910,D7,UNSAFE,09/01/2017,AMIR  ELHADIDY,PR,JOAKIM  ASPEGREN,ARC PC
MANHATTAN,EAST  108 STREET 341,6,R8A,1930,C7,UNSAFE,02/19/2020,MOUJAN  VAHDAT,K&V Realty 2 LLC,THOMAS  CATALDO,CATALDO ENGINEERING P.C.
MANHATTAN,AUDUBON AVENUE 119,6,R7-2,1924,D1,UNSAFE,02/22/2007,119 GRAND REALTY LLC,LYNNE  FUNK,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,EAST 112 STREET 324,7,R7A,2004,R4,UNSAFE,07/31/2020,JIM  SIMARI,324 East 112th Street condominium,ROBERTA  LEVINE,LPE ENGINEERING PC
MANHATTAN,WEST 97 STREET 226,8,R9,1920,D3,UNSAFE,02/21/2007,230 WEST 97TH STREET LLC,VIKTOR H WASILEWSKI,HIRANI ENGINEERING & LAND SURVEY
MANHATTAN,WEST END AVENUE 752,24,R10A,1931,RM,UNSAFE,08/16/2012,RIEDER HOLDINGS LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST END AVENUE 780,13,R8,1914,RM,UNSAFE,01/19/2011,780 WEST END AVENUE CONDOMINIUM,MICHAEL J LARKIN,RAND ENGINEERING & ARCH.  PC
MANHATTAN,AUDUBON AVENUE 227,6,R7-2,1910,D1,UNSAFE,02/21/2007,227 AUDURBON REALTY LLC,LYNNE  FUNK,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,AUDUBON AVENUE 247,6,R7-2,1910,D7,UNSAFE,02/09/2011,SAREX SETAI LLC,HANS  ARNTSEN,DYNAMIC STRUCTURES INC
MANHATTAN,AUDUBON AVENUE 247,6,R7-2,1910,D7,UNSAFE,02/09/2011,SAREX SETAI LLC,HANS  ARNTSEN,DYNAMIC STRUCTURES INC
MANHATTAN,WEST 176 STREET 501,6,R7-2,1911,D7,UNSAFE,01/22/2013,N.Y.C.H.A.,PAUL  MILLMAN,SUPERSTRUCTURES ENG & ARCH
MANHATTAN,WEST 176 STREET 501,6,R7-2,1911,D7,UNSAFE,01/22/2013,NYCHA,PAUL  MILLMAN,SUPERSTRUCTURES ENG & ARCH
MANHATTAN,WEST 176 STREET 501,6,R7-2,1911,D7,UNSAFE,01/03/2020,LLOYD  VALDEZ,NYCHA,ANTHONY  ORLANDO,LAWLESS & MANGIONE LLP
MANHATTAN,WEST 99 STREET 230,7,R9A,1920,D7,UNSAFE,10/05/2007,S.W. MANAGEENT LLC,PHILIP  TOSCANO,PHILIP TOSCANO ARCHITECT
MANHATTAN,BROADWAY 2612,9,R9A,1925,D3,UNSAFE,08/05/2013,C/O ARETE MGMT/HUNTERSMOON. LP,ALAN S EPSTEIN,EPSTEIN ENGINEERINGP.C
MANHATTAN,WEST 99 STREET 245,31,R8B,2008,RM,UNSAFE,02/20/2019,ROBERT  GURMAN,ARIEL WEST CONDOMINIUM c/o AKAM Associates,OSVALDO  BERTOLINI,BERTOLINI ARCHITECTURAL WORKS DPC
MANHATTAN,RIVERSIDE DRIVE WEST 156-20,16,R8,1963,D4,UNSAFE,09/07/2018,DAVID  MASIKU,158TH ST &amp; RIVERSIDE DR. HOUSING CO,HAROLD  MARTINEZ,TWO4DESIGN ARCHITECTURE PLLC
MANHATTAN,RIVERSIDE DRIVE 839,6,R8,1921,D1,UNSAFE,02/14/2018,DAVID  ESHAGHPOUR,EAST COAST MANAGEMENT LLC,VIJAY  KUMAR,AZ PROFESSIONAL ENGINEERING PC
MANHATTAN,WEST 101 STREET 241,7,R9A,1901,D9,UNSAFE,01/18/2013,NEW YORK CITY HOUSING AUTHORITY,PAUL  MILLMAN,SUPERSTRUCTURES ENG & ARCH
MANHATTAN,WEST 101 STREET 241,7,R9A,1901,D9,UNSAFE,02/20/2020,LLOYD  VALDEZ,NYCHA,ANTHONY  STASIO,EDG
MANHATTAN,WEST 101 STREET 241,7,R9A,1901,D9,UNSAFE,08/16/2016,NYC HOUSING AUTHORITY,BARIS  ACAR,HERITAGE ARCHITECTURE LLC
MANHATTAN,WEST 101 STREET 241,7,R9A,1901,D9,UNSAFE,08/16/2016,NYC HOUSING AUTHORITY,BARIS  ACAR,HERITAGE ARCHITECTURE LLC
MANHATTAN,RIVERSIDE DRIVE 870,6,R8,1920,D4,UNSAFE,02/17/2012,870 RIVERSIDE DRIVE HDFC,STAS  ZAKRZEWSKI,ZAKRZEWSKI & HYDE ARCHITECTS
MANHATTAN,FORT WASHINGTON AVENUE 46,6,R8,1920,D7,UNSAFE,09/28/2006,46 FT WASHINGTON LLC,SCOTT M SILBERMAN,SMS ENGINEERING P.C
MANHATTAN,BROADWAY 3959,22,R8,1930,I1,UNSAFE,02/21/2007,NEW YORK PRESBYTERIAN,ROBERTA L LEVINE,LPE ENGINEERING P.C
MANHATTAN,WEST 168 STREET 622,22,R8,1930,I1,UNSAFE,02/21/2007,N.Y. PRESBYTERIAN,ROBERTA L LEVINE,LPE ENGINEERING P.C
MANHATTAN,WEST 165 STREET 627,22,R8,1930,I1,UNSAFE,02/21/2007,NEW YORK PRESBYTERIAN,ROBERTA L LEVINE,LPE ENGINEERING P.C
MANHATTAN,WEST 165 STREET 635,22,R8,1930,I1,UNSAFE,01/06/2012,NEW YORK PRESBYTERIAN HOSPITAL,ROBERTA L LEVINE,LPE ENGINEERING PC
MANHATTAN,WEST 165 STREET 627,22,R8,1930,I1,UNSAFE,01/06/2012,NEW YORK PRESBYTERIAN HOSPITAL,ROBERTA L LEVINE,LPE ENGINEERING PC
MANHATTAN,WEST 168 STREET 622,22,R8,1930,I1,UNSAFE,01/12/2012,NEW YORK PRESBYTERIAN HOSPITAL,ROBERTA  LEVINE,LPE ENGINEERING PC
MANHATTAN,WEST 168 STREET 617,7,R8,1931,I1,UNSAFE,02/20/2007,COLUMBIA UNIVERSITY,ROBERT E LAWLESS,LAWLESS & MANGIONE ARCHITECTS
MANHATTAN,WEST 170 STREET 620,6,R8,1920,D1,UNSAFE,08/20/2012,ROYAL CHARTER PROPERTIES,ROBERTA L LEVINE,LPE ENGINEERING PC
MANHATTAN,BROADWAY 2721,15,R9A,1926,D4,UNSAFE,02/03/2017,ARNIE  ANGERMAN,ARGO Realty,CHRISTOPHER  KELLY
MANHATTAN,WEST 168 STREET 701,17,R8,1975,I1,UNSAFE,01/10/2007,TRUSTEES OF COLUMBIA UNI,ROBERT  LAWLESS,LAWLESS & MANGIONE ARCH & ENG
MANHATTAN,WEST 168 STREET 701,17,R8,1975,I1,UNSAFE,02/21/2017,YVONNE  WOJCICKI,Columbia University Medical Center,ROBERT  JAMES,CANY ARCHITECTURE &amp; ENGINEERING DP
MANHATTAN,FT WASHINGTON AVENUE 260,6,R8,1930,D1,UNSAFE,02/18/2020,SHAUN  LYONS,Shalyn Realty Corp. c/o Metropolitan Property Serv,RYAN  JOHNSON,PVE SHEFFLER LLC
MANHATTAN,WEST 178 STREET 612,6,R7-2,1915,D7,UNSAFE,07/02/2015,HEIGHTS 612 LLC/BRONSTEIN PROP,LEO Y LEE,LEO Y LEE PE
MANHATTAN,WEST 178 STREET 612,6,R7-2,1915,D7,UNSAFE,07/02/2015,HEIGHTS 612 LLC/BRONSTEIN PROP,LEO Y LEE,LEO Y LEE PE
MANHATTAN,AMSTERDAM AVENUE 2501,7,R7-2,1956,W6,UNSAFE,02/21/2007,YESHIVA UNIVERSITY,AVISHAY I MAZOR,AVISHAY L. MAZOR P.E
MANHATTAN,West 187th Street 480,6,R7-2,1939,D1,UNSAFE,02/12/2017,MARTIN  KALT,WH 480 West 187th Street LLC,WILLIAM  MADDEN
MANHATTAN,LENOX AVENUE 168,6,R7-2,1930,D4,UNSAFE,02/15/2007,162-68 LENOX AVE.HDFC,ALAN  EPSTEIN,EPSTEIN ENGINEENING P.C
MANHATTAN,LENOX AVENUE 168,6,R7-2,1930,D4,UNSAFE,06/30/2015,162-68 LENOX AVEHDFC;HSC MNGMNT,RICHARD  KOENIGSBERG,KOENIGSBERG ENGINEERINGPC
MANHATTAN,LENOX AVENUE 168,6,R7-2,1930,D4,UNSAFE,06/30/2015,162-68 LENOX AVEHDFC;HSC MNGMNT,RICHARD  KOENIGSBERG,KOENIGSBERG ENGINEERINGPC
MANHATTAN,WEST 111 STREET 500,6,R8,1909,D4,UNSAFE,02/14/2007,ST. JOHN'S OWNERS CORP,ROZ  NEWMAN,LI/SALTZMAN ARCHITECTS
MANHATTAN,WEST 112 STREET 508,8,R8,1910,D1,UNSAFE,01/11/2012,BRUSCO REALTY,HOWARD L ZIMMERMAN,HOWARD L. ZIMMERMAN ARCH
MANHATTAN,WEST 112 STREET 508,8,R8,1910,D1,UNSAFE,01/11/2012,BRUSCO REALTY,HOWARD L ZIMMERMAN,HOWARD L. ZIMMERMAN ARCH
MANHATTAN,BROADWAY 2880,7,R8,1904,O6,UNSAFE,07/16/2015,COLUMBIA UNIVERSITY,JOHN J HOFFMANN,HOFFMANN ARCHITECTS INC
MANHATTAN,WEST 99 STREET 310,8,R8B,1902,D4,UNSAFE,02/16/2007,310 W. 99 ST OWNERS CORP,GENE E KLEINSMITH,K & H CONSULTING
MANHATTAN,WEST 99 STREET 305,8,R8B,1911,D3,UNSAFE,10/02/2019,UZI  EINY,Sharon Realty LLC,WALEED  AFRIDI,POST & LINTEL
MANHATTAN,WEST END AVENUE 815,13,R8,1910,R4,UNSAFE,07/16/2009,817 WEST END CO. LLC,DAVID  SALAMON,SALAMON ENGINEERING
MANHATTAN,WEST END AVENUE 815,13,R8,1910,R4,UNSAFE,03/25/2011,817 WEST END  CO. LLC,WALTER B MELVIN,WALTER B. MELVIN ARCHITECT LLC
MANHATTAN,WEST END AVENUE 815,13,R8,1910,R4,UNSAFE,02/20/2018,MICHAEL  WOLFE,PR,ROBERT  BATES,WALTER B. MELVIN ARCHITECTS LLC
MANHATTAN,WEST 191 STREET 598,6,R7-2,1911,D7,UNSAFE,04/23/2010,1610 SAINT NICHOLAS AVENUE L.P,JOSE M LANDAURO,JOSE M. LANDAURO P.E
MANHATTAN,WEST 191 STREET 598,6,R7-2,1911,D7,UNSAFE,04/23/2010,1610 SAINT NICHOLAS AVENUE L.P,JOSE M LANDAURO,JOSE M. LANDAURO P.E
MANHATTAN,RIVERSIDE DRIVE 320,15,R8,1928,D4,UNSAFE,02/19/2019,MARK  HOFFMAN,320 Riverside Drive Board,MUHAMMAD  MUHAYSIN,STONE ENGINEERING PC
MANHATTAN,WEST END AVENUE 915,15,R8,1922,D3,UNSAFE,04/02/2009,LICHTER REAL ESTATE,DAVID  SALAMON,SALAMON ENGINEERING
MANHATTAN,WEST END AVENUE 915,15,R8,1922,D3,UNSAFE,02/20/2015,LICHTER REAL ESTATE,DAVID  SALAMON,SALAMON ENGINEERING PLLC
MANHATTAN,WEST END AVENUE 915,15,R8,1922,D3,UNSAFE,02/20/2020,TAYLOR  KATZ,FIRSTSERVICE RESIDENTIAL,JAMISON  MORSE,PVE LLC
MANHATTAN,FORT GEORGE HILL 11,21,R7-2,1963,D4,UNSAFE,08/20/2012,INWOOD TOWER INC,THOMAS A FENNIMAN,THOMAS A. FENNIMAN ARCHITECT
MANHATTAN,FT GEORGE HILL 1701,21,R7-2,1961,D4,UNSAFE,02/21/2007,INWOOD HEIGHTS,ROBERT  ANTONUCCI,ANTONUCCI & ASSOCIATES
MANHATTAN,FT GEORGE HILL 1701,21,R7-2,1961,D4,UNSAFE,02/20/2015,INWOOD HEIGHTS INC,THOMAS A FENNIMAN,THOMAS A. FENNIMAN ARCHITECT
MANHATTAN,FT GEORGE HILL 1701,21,R7-2,1961,D4,UNSAFE,12/05/2019,HENRY  SANCHEZ,FIRSTSERVICE RESIDENTIAL,TIMOTHY  WEBB,O&S ASSOCIATES
MANHATTAN,RIVERSIDE DRIVE 340,16,R8,1925,D4,UNSAFE,02/21/2013,340 RIVERSIDE DRIVE OWNER'S CORP,STAS  ZAKRZEWSKI,ZAKRZEWSKI & HYDE ARCHITECTS
MANHATTAN,WEST 106 STREET 311,15,R8B,1925,D4,UNSAFE,02/13/2007,315 WEST 106 ST. OWNER,ALAN S EPSTEIN,EPSTEIN ENGINEERINGP.C
MANHATTAN,WEST 108 STREET 300,15,R9A,1924,D4,UNSAFE,02/21/2007,300 W.108 ST.OWNERS CORP,CHARLES  MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,WEST 108 STREET 300,15,R9A,1924,D4,UNSAFE,02/21/2013,ARGO REAL ESTATE,WALTER B MELVIN,WALTER B MELVIN ARCHITECTS
MANHATTAN,BOGARDUS PLACE 34,7,R7-2,1963,D1,UNSAFE,01/17/2007,GRAND BOGARDUS LLC,MICHAEL  LARK,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,BOGARDUS PLACE 34,7,R7-2,1963,D1,UNSAFE,04/03/2013,GRAND BOGARDUS LLC,DAVID  SALAMON,SALAMON ENGINEERING PLLC
MANHATTAN,RIVERSIDE DRIVE 362,11,R8,1905,D3,UNSAFE,09/19/2018,EDWARD  MCARTHUR,COLUMBIA UNIVERSITY,DOM  DIAZ,DIAZ ARCHITECTS INC.PA
MANHATTAN,WEST 112 STREET 610,10,R8,1970,W6,UNSAFE,02/17/2017,JUSTIN  TYACK,Bank Street College of Education,JUAN  KURIYAMA,HOFFMANN ARCHITECTS INC.
MANHATTAN,MOUNT MORRIS PARK WEST 35,6,R7-2,1890,D4,UNSAFE,02/15/2007,35 MOUNT MORRIS PARK WEST HDFC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,MOUNT MORRIS PARK WEST 35,6,R7-2,1890,D4,UNSAFE,02/20/2013,35 MT MORRIS PARK WEST HDFC,MICHAEL J LARKIN,RAND ENGINEERING & ARCHITECT
MANHATTAN,MOUNT MORRIS PARK WEST 35,6,R7-2,1890,D4,UNSAFE,12/23/2019,PAMELYN  WILLIAMS,35 MT. MORRIS PARK WEST HDFC,ZEVILLA  JACKSON PRESTON,J-P DESIGN
MANHATTAN,RIVERSIDE DRIVE 400,6,R8,1909,D4,UNSAFE,09/13/2018,PAUL  CHEVIGNY,FOWLER COURT TENANTS INC,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,RIVERSIDE DRIVE 410,12,R8,1910,D3,UNSAFE,02/13/2007,TRUSTEES OF COLUMBIA UNI,MICHAEL  BRESLER,WJE ENGINEERS & ARCHITECTS PC
MANHATTAN,RIVERSIDE DRIVE 410,12,R8,1910,D3,UNSAFE,01/17/2019,EDWARD  MCARTHUR,COLUMBIA UNIVERSITY,ROBERT  JAMES,CANY ARCHITECTURE & ENGINEERING DP
MANHATTAN,RIVERSIDE DRIVE 420,13,R8,1912,D4,UNSAFE,04/05/2017,STEVE  HOFFMAN,420 Riverside Owners Corp.,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,CHITTENDEN AVENUE 17,6,R7-2,1939,D4,UNSAFE,03/19/2008,CHITTENDEN HOUSE INC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST 118 STREET 152,6,R7-2,1905,D1,UNSAFE,10/06/2020,PRINCESS  PALMER,ABYSSINIAN DEVELOPMENT CORPORATION,STEVE  LANE,DEVON ARCHITECTS
MANHATTAN,WEST 228 STREET 125,14,R6,1950,D3,UNSAFE,02/19/2009,N.Y.C.H.A.,HARENDRA V SEVAK,GANDHI ENGINEERING INC
MANHATTAN,WEST 228 STREET 125,14,R6,1950,D3,UNSAFE,09/05/2018,LLOYD  VALDEZ,NYCHA,GEORGE  OUNDJIAN,RAMAN & OUNDJIAN ENGINEERS & ARCH P
MANHATTAN,NAGLE AVENUE 250,17,R7A,1964,D4,UNSAFE,08/20/2012,ANKER MANAGEMENT CORP,IVAN I BRICE,VAN BRICE ARCHTIECTURE
MANHATTAN,WEST  128 STREET 40,6,R7-2,1920,D4,UNSAFE,01/06/2011,38-40 HDFC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST  128 STREET 40,6,R7-2,1920,D4,UNSAFE,01/06/2011,38-40 HDFC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,BROADWAY 5030,8,C6-2A,1956,E7,UNSAFE,01/25/2019,JOSEPH  PIPIA,5030 BROADWAY PROPERTIES LLC,JAMES  BLUM,JOSEPH K. BLUM CO. LLP
MANHATTAN,ACADEMY STREET 675,6,R7A,1952,D4,UNSAFE,01/17/2007,IVY LEAGUE APARTMENT CORORATION,MICHAEL  LARKIN,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,COOPER STREET 25,6,R7A,1937,D4,UNSAFE,01/17/2006,COOPER KINGS REALTY CORP,MICHAEL  LARKIN,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,COOPER STREET 25,6,R7A,1937,D4,UNSAFE,03/22/2013,25 COOPER LLC,DAVID  SALAMON,SALAMON ENGINEERING PLLC
MANHATTAN,WEST 129 STREET 46,6,R7-2,1920,D1,UNSAFE,12/14/2016,FRANCIS  SYNMOIE,WEST 128TH STREET LP,NAZRUL  SIDDIQUE
MANHATTAN,WEST 123 STREET 118,9,R7-2,1914,D3,UNSAFE,11/29/2012,VICTORY RENAISSANCE HDFC,JAMES J BLUM,JOSEPH K. BLUM CO. LLP
MANHATTAN,PARK TERRACE WEST 100,6,R7A,1951,D4,UNSAFE,02/20/2007,100 PARK TERRACE OWNERS CORP,ROBERT E LAWLESS,LAWLESS & MANGIONE ARCHITECTS
MANHATTAN,RIVERSIDE DRIVE 1795,6,R7-2,1925,D7,UNSAFE,01/22/2016,STELLAR MANAGEMENT,TARIQ M BASHIR,TARIQ M. BASHIT P.E
MANHATTAN,RIVERSIDE DRIVE 1793,6,R7-2,1926,D4,UNSAFE,02/22/2007,CLOISTER APARTMENTCORP,LYNE  FUNK,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,RIVERSIDE DRIVE 1793,6,R7-2,1926,D4,UNSAFE,02/25/2015,EDEL FAMILY MANAGEMENT CORP,FREDERICK  GOLDBERG,FREDERICK GOLDBERG ARCHITECT
MANHATTAN,RIVERSIDE DRIVE 1793,6,R7-2,1926,D4,UNSAFE,02/25/2015,EDEL FAMILY MANAGEMENT CORP,FREDERICK  GOLDBERG,FREDERICK GOLDBERG ARCHITECT
MANHATTAN,SEAMAN AVENUE 110,7,R7A,1929,D1,UNSAFE,09/30/2020,MARTIN  SCHARF,Seaman Realty LLC,THOMAS  CATALDO,CATALDO ENGINEERING P.C.
