Borough,Address,Total Building Floor Area,Zoning District,Assessed Total Value,Owner Name,Permit Issuance date,Permitte Name,Permittee Business Name,Permittee License Type
QN,45-57 DAVIS STREET,127456,M1-5/R7-3,4957200,BP COOPER HILLSIDE LLC,08/27/2020,CHAIM LEIFER,KEY DEVELOPERS INC,GC
QN,45-57 DAVIS STREET,127456,M1-5/R7-3,4957200,BP COOPER HILLSIDE LLC,09/16/2020,GARY LOMBARDO,PIPING & PLUMBING SOLUTIO,MP
QN,46-11 QUEENS BOULEVARD,0,C4-4A,235800,METROPOLITAN MANAGEMENT,05/21/2020,RAMANAND CHANDRABALI,RAMANAND CHANDRABALI,GC
QN,46-11 QUEENS BOULEVARD,0,C4-4A,235800,METROPOLITAN MANAGEMENT,07/01/2020,WILLIAM BRESALIER,L&J PLG & HTG CO OF NY IN,MP
QN,46-11 QUEENS BOULEVARD,0,C4-4A,235800,METROPOLITAN MANAGEMENT,12/10/2020,RAMANAND CHANDRABALI,RAMANAND CHANDRABALI,GC
QN,46-11 QUEENS BOULEVARD,0,C4-4A,235800,METROPOLITAN MANAGEMENT,12/10/2020,RAMANAND CHANDRABALI,RAMANAND CHANDRABALI,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,07/20/2020,ROBERTO FORERO,RP DEVELOPMENT GROUP CORP,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,07/20/2020,ROBERTO FORERO,RP DEVELOPMENT GROUP CORP,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,07/27/2020,ROBERTO FORERO,RP DEVELOPMENT GROUP CORP,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,07/20/2020,ROBERTO FORERO,RP DEVELOPMENT GROUP CORP,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,07/20/2020,ROBERTO FORERO,RP DEVELOPMENT GROUP CORP,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,07/27/2020,ROBERTO FORERO,RP DEVELOPMENT GROUP CORP,GC
QN,41-34 45 STREET,0,R7A,26640,SUNNYVIEW APARTMENTS LLC,09/11/2020,SOONTHORN SANGPRAKARN,BEST PLUMBING & HVAC INC,MP
SI,406 WOODS OF ARDEN ROAD,0,R1-2,16020,SLCR ASSOCIATES LLC,11/04/2020,KRISTIN BEYER,BEYER CONSTRUCTION CORP,GC
BK,2025 OCEAN AVENUE,23027,R7A,1390500,2029 OCEAN AVENUE LLC,03/12/2021,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BK,2025 OCEAN AVENUE,23027,R7A,1390500,2029 OCEAN AVENUE LLC,10/15/2020,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BK,2025 OCEAN AVENUE,23027,R7A,1390500,2029 OCEAN AVENUE LLC,10/15/2020,NICOLAE CIRCEL,STRUCTURELINE INC,GC
QN,214-08 33 ROAD,1106,R2A,55020,RED RABBIT 77 LLC,07/20/2020,MANDEEP SAHI,CUSTOMBUILT HOMES INC,GC
QN,214-08 33 ROAD,1106,R2A,55020,RED RABBIT 77 LLC,07/20/2020,MANDEEP SAHI,CUSTOMBUILT HOMES INC,GC
QN,214-08 33 ROAD,1106,R2A,55020,RED RABBIT 77 LLC,11/12/2020,CRESCENZO VENEZIANO,ALL PRO PLBG & HTG INC,MP
QN,214-08 33 ROAD,1106,R2A,55020,RED RABBIT 77 LLC,11/12/2020,CRESCENZO VENEZIANO,ALL PRO PLBG & HTG INC,MP
QN,36-46 202 STREET,2201,R2A,58140,CARDINALE ANTHONY,02/23/2021,ANTHONY CARDINALE,NEW YORK INSULATION INC,GC
QN,36-46 202 STREET,2201,R2A,58140,CARDINALE ANTHONY,07/31/2020,DOUGLAS WEIDNER,TRI STATE PLBG & HTG INC,MP
QN,36-46 202 STREET,2201,R2A,58140,CARDINALE ANTHONY,07/31/2020,DOUGLAS WEIDNER,TRI STATE PLBG & HTG INC,MP
QN,38-01 QUEENS BOULEVARD,152415,M1-4,2575350,CURBCUT QUEENS BLVD LLC,04/09/2020,MICHAEL GATOFF,METRO MECHANICAL GROUP IN,MP
QN,38-01 QUEENS BOULEVARD,152415,M1-4,2575350,CURBCUT QUEENS BLVD LLC,04/09/2020,MICHAEL GATOFF,METRO MECHANICAL GROUP IN,MP
QN,,0,R2A,0,,06/08/2020,SHULIN ZHANG,YILIN CONSTRUCTION INC,GC
QN,,0,R2A,0,,06/08/2020,SHULIN ZHANG,YILIN CONSTRUCTION INC,GC
QN,,0,R2A,0,,06/10/2020,NICHOLAS SUIDA,SO PLUMBING & HEATING INC,MP
QN,,0,R2A,0,,06/08/2020,SHULIN ZHANG,YILIN CONSTRUCTION INC,GC
QN,,0,R2A,0,,06/08/2020,SHULIN ZHANG,YILIN CONSTRUCTION INC,GC
QN,,0,R2A,0,,06/10/2020,NICHOLAS SUIDA,SO PLUMBING & HEATING INC,MP
SI,322 DEWEY AVENUE,0,R3A,52500,DEAC INDUSTRIES LLC,06/24/2020,ANTHONY WHITEHEAD,ANTHONY WHITEHEAD LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,06/09/2020,HOWARD ROWLAND,E.W. HOWELL CO LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,06/09/2020,HOWARD ROWLAND,E.W. HOWELL CO LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,06/11/2020,HOWARD ROWLAND,E.W. HOWELL CO LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,06/09/2020,HOWARD ROWLAND,E.W. HOWELL CO LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,06/09/2020,HOWARD ROWLAND,E.W. HOWELL CO LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,06/11/2020,HOWARD ROWLAND,E.W. HOWELL CO LLC,GC
QN,32-04 NORTHERN BOULEVARD,75204,M1-5,3918150,PS NORTHEAST LLC,08/24/2020,SETH BRESLAW,TRI-C MECHANICAL INC,MP
QN,215-09 38 AVENUE,2796,R3X,72720,LAU KEVIN,07/26/2020,SHALLAN HADDAD,HP SERVICES INC,MP
QN,34-31 9 STREET,4328,R5,142200,VASI ASSETS LLC,04/14/2020,BESNIK CELA,CELATECH CONSTRUCTION COR,GC
QN,34-31 9 STREET,4328,R5,142200,VASI ASSETS LLC,04/14/2020,BESNIK CELA,CELATECH CONSTRUCTION COR,GC
QN,34-31 9 STREET,4328,R5,142200,VASI ASSETS LLC,05/28/2020,BESNIK CELA,CELATECH CONSTRUCTION COR,GC
QN,34-31 9 STREET,4328,R5,142200,VASI ASSETS LLC,02/02/2021,BESNIK CELA,CELATECH CONSTRUCTION COR,GC
QN,38-07 221 STREET,2498,R2A,53460,LIN SONG,07/08/2020,CRESCENZO VENEZIANO,ALL PRO PLBG & HTG INC,MP
QN,38-07 221 STREET,2498,R2A,53460,LIN SONG,09/10/2020,HAITAO LU,JD ARCH LLC,GC
QN,135-09 37 AVENUE,8151,C4-2,233100,PRINCE CITY GROUP LLC,06/01/2020,SHIH-CHIEH LEE,STRUCTURE R US INC,GC
QN,135-09 37 AVENUE,8151,C4-2,233100,PRINCE CITY GROUP LLC,06/01/2020,SHIH-CHIEH LEE,STRUCTURE R US INC,GC
QN,37-12 PRINCE STREET,95898,C4-2,9184050,TANGRAM TOWER SPONSOR LLC,05/18/2020,THOMAS BARONE,TOP 8 CONSTRUCTION CORP,GC
QN,37-12 PRINCE STREET,95898,C4-2,9184050,TANGRAM TOWER SPONSOR LLC,09/01/2020,THOMAS BARONE,TOP 8 CONSTRUCTION CORP,GC
QN,133-27 39TH AVENUE,369449,C4-2,27460000,TANGRAM HOUSE SOUTH SPONSOR LLC,05/18/2020,THOMAS BARONE,TOP 8 CONSTRUCTION CORP,GC
QN,133-27 39TH AVENUE,369449,C4-2,27460000,TANGRAM HOUSE SOUTH SPONSOR LLC,05/18/2020,THOMAS BARONE,TOP 8 CONSTRUCTION CORP,GC
QN,133-27 39TH AVENUE,369449,C4-2,27460000,TANGRAM HOUSE SOUTH SPONSOR LLC,09/01/2020,THOMAS BARONE,TOP 8 CONSTRUCTION CORP,GC
BK,2218 OCEAN AVENUE,37693,R7A,1630800,2218 OCEAN AVENUE LLC,07/23/2020,LUDVIK SHWARTS,LS PLUMBING CORP,MP
BK,2218 OCEAN AVENUE,37693,R7A,1630800,2218 OCEAN AVENUE LLC,07/23/2020,LUDVIK SHWARTS,LS PLUMBING CORP,MP
BK,2218 OCEAN AVENUE,37693,R7A,1630800,2218 OCEAN AVENUE LLC,09/09/2020,MICHAEL RUBINSTEIN,YM PRO CORP,GC
QN,30TH STREET,176064,M1-2/R6A,2957400,37-11 30TH STREET HOLDINGS LLC,05/19/2020,DAVID SCHWARTZ,SD BUILDERS AND CONSTRUCT,GC
QN,30TH STREET,176064,M1-2/R6A,2957400,37-11 30TH STREET HOLDINGS LLC,12/28/2020,DAVID SCHWARTZ,SD BUILDERS AND CONSTRUCT,GC
QN,30TH STREET,176064,M1-2/R6A,2957400,37-11 30TH STREET HOLDINGS LLC,01/06/2021,DAVID SCHWARTZ,SD BUILDERS AND CONSTRUCT,GC
QN,30TH STREET,176064,M1-2/R6A,2957400,37-11 30TH STREET HOLDINGS LLC,01/14/2021,DAVID SCHWARTZ,SD BUILDERS AND CONSTRUCT,GC
QN,30TH STREET,176064,M1-2/R6A,2957400,37-11 30TH STREET HOLDINGS LLC,01/20/2021,DAVID SCHWARTZ,SD BUILDERS AND CONSTRUCT,GC
QN,30TH STREET,176064,M1-2/R6A,2957400,37-11 30TH STREET HOLDINGS LLC,02/04/2021,HATAM CHESHMEHSHAHI,PACIFIC PLBG&HTG CORP,MP
QN,37-29 32 STREET,11743,M1-2/R6A,508050,37-29 32ND STREET LLC,12/29/2020,HALIL TODIC,AKI RENOVATIONS GROUP INC,GC
QN,37-29 32 STREET,11743,M1-2/R6A,508050,37-29 32ND STREET LLC,03/16/2021,HUNG LEUNG,WOODPOINT CONSTRUCTION SE,GC
QN,37-29 32 STREET,11743,M1-2/R6A,508050,37-29 32ND STREET LLC,06/24/2020,HALIL TODIC,AKI RENOVATIONS GROUP INC,GC
QN,39-24 215 PLACE,2394,R3X,69840,FORTUNE MANGO INC.,10/21/2020,CHEN GANG CHEN,SAFETY PRO CONSTRUCTION,GC
QN,39-24 215 PLACE,2394,R3X,69840,FORTUNE MANGO INC.,10/21/2020,CHEN GANG CHEN,SAFETY PRO CONSTRUCTION,GC
QN,39-24 215 PLACE,2394,R3X,69840,FORTUNE MANGO INC.,11/13/2020,SIMON HUNG,QMB PLUMBING & HEATING IN,MP
QN,39-08 29 STREET,0,M1-2/R5D,149850,39-08 29TH STREET LLC,01/13/2021,NESTOR VARELA,MOZART IRON CRAFT CORP,GC
QN,39-08 29 STREET,0,M1-2/R5D,149850,39-08 29TH STREET LLC,01/13/2021,NESTOR VARELA,MOZART IRON CRAFT CORP,GC
QN,39-08 29 STREET,0,M1-2/R5D,149850,39-08 29TH STREET LLC,01/13/2021,NESTOR VARELA,MOZART IRON CRAFT CORP,GC
QN,39-08 29 STREET,0,M1-2/R5D,149850,39-08 29TH STREET LLC,10/02/2020,NESTOR VARELA,MOZART IRON CRAFT CORP,GC
QN,41-02 CRESCENT STREET,0,M1-5/R7-3,607500,FORTE ITALIA LLC C/O,11/06/2020,WILLIAM CHIN,GOOD-WILL MECHANICAL CORP,GC
QN,41-02 CRESCENT STREET,0,M1-5/R7-3,607500,FORTE ITALIA LLC C/O,11/06/2020,WILLIAM CHIN,GOOD-WILL MECHANICAL CORP,GC
QN,41-02 CRESCENT STREET,0,M1-5/R7-3,607500,FORTE ITALIA LLC C/O,11/06/2020,WILLIAM CHIN,GOOD-WILL MECHANICAL CORP,GC
QN,41-02 CRESCENT STREET,0,M1-5/R7-3,607500,FORTE ITALIA LLC C/O,11/06/2020,WILLIAM CHIN,GOOD-WILL MECHANICAL CORP,GC
QN,25-01 43 AVENUE,24346,M1-5/R7-3,1060200,ROYAL HI HOTEL HOLDINGS L.P.,04/09/2020,CHEN MASON,GREENPOINT CONSTRUCTION C,GC
QN,25-01 43 AVENUE,24346,M1-5/R7-3,1060200,ROYAL HI HOTEL HOLDINGS L.P.,04/09/2020,CHEN MASON,GREENPOINT CONSTRUCTION C,GC
QN,25-01 43 AVENUE,24346,M1-5/R7-3,1060200,ROYAL HI HOTEL HOLDINGS L.P.,07/08/2020,SIMON HUNG,QMB PLUMBING & HEATING IN,MP
QN,25-01 43 AVENUE,24346,M1-5/R7-3,1060200,ROYAL HI HOTEL HOLDINGS L.P.,07/10/2020,CHEN MASON,GREENPOINT CONSTRUCTION C,GC
QN,25-01 43 AVENUE,24346,M1-5/R7-3,1060200,ROYAL HI HOTEL HOLDINGS L.P.,07/13/2020,CHEN MASON,GREENPOINT CONSTRUCTION C,GC
QN,25-01 43 AVENUE,24346,M1-5/R7-3,1060200,ROYAL HI HOTEL HOLDINGS L.P.,07/13/2020,CHEN MASON,GREENPOINT CONSTRUCTION C,GC
QN,38-61 11 STREET,182685,M1-3,1947530,559 DEVELOPMENT LLC,01/08/2021,TEDDY LI,SAN HE GENERAL CONTRACTOR,GC
QN,38-61 11 STREET,182685,M1-3,1947530,559 DEVELOPMENT LLC,01/15/2021,TEDDY LI,SAN HE GENERAL CONTRACTOR,GC
QN,38-61 11 STREET,182685,M1-3,1947530,559 DEVELOPMENT LLC,08/07/2020,LI KONG MA,MPS PLUMBING & HEATING IN,MP
QN,38-61 11 STREET,182685,M1-3,1947530,559 DEVELOPMENT LLC,10/16/2020,TEDDY LI,SAN HE GENERAL CONTRACTOR,GC
QN,38-61 11 STREET,182685,M1-3,1947530,559 DEVELOPMENT LLC,10/16/2020,TEDDY LI,SAN HE GENERAL CONTRACTOR,GC
QN,38-37 9 STREET,165220,M1-3,6279640,9TH STREET LIC LLC,02/23/2021,CHUN LIN CHIANG,PACIFIC RIM LLC,GC
QN,38-37 9 STREET,165220,M1-3,6279640,9TH STREET LIC LLC,07/08/2020,LI KONG MA,MPS PLUMBING & HEATING IN,MP
QN, NORTHERN BOULEVARD,0,R5B,417150,NORTHERN SUNRISE CORP.,01/26/2021,CHARLIE HONG,SIT CONTRACTOR INC,GC
QN, NORTHERN BOULEVARD,0,R5B,417150,NORTHERN SUNRISE CORP.,07/16/2020,CHARLIE HONG,SIT CONTRACTOR INC,GC
QN, NORTHERN BOULEVARD,0,R5B,417150,NORTHERN SUNRISE CORP.,08/01/2020,CHARLIE HONG,SIT CONTRACTOR INC,GC
QN, NORTHERN BOULEVARD,0,R5B,417150,NORTHERN SUNRISE CORP.,07/16/2020,CHARLIE HONG,SIT CONTRACTOR INC,GC
QN, NORTHERN BOULEVARD,0,R5B,417150,NORTHERN SUNRISE CORP.,08/01/2020,CHARLIE HONG,SIT CONTRACTOR INC,GC
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,02/09/2021,ANTHONY CHIODI,ADC BUILDERS & DEVELOPERS,GC
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,02/09/2021,ANTHONY CHIODI,ADC BUILDERS & DEVELOPERS,GC
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,03/03/2021,FANG YE,HY DESIGN & DEVELOPMENT L,GC
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,03/03/2021,FANG YE,HY DESIGN & DEVELOPMENT L,GC
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,06/18/2020,RALPH LANDOLFI JR,RRP PLUMBING CORP,MP
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,07/17/2020,ANTHONY CHIODI,ADC BUILDERS & DEVELOPERS,GC
QN,42-11 214 PLACE,30122,C8-1,741600,BELL STATION REALTY LLC.,07/17/2020,ANTHONY CHIODI,ADC BUILDERS & DEVELOPERS,GC
QN,8-29 ASTORIA BOULEVARD,0,R6A,125100,ASTORIA BOULEVARD CONSTRUCTION AND DEVEL OPMENT LL,08/05/2020,JOSEPH CHUNG,DLC DEVELOPMENT CORP,GC
QN,132-32 41 AVENUE,10141,R6,225000,DSTAR LLC,03/30/2021,LOP MOY,FULL CIRCLE PLUMBING CORP,MP
QN,132-32 41 AVENUE,10141,R6,225000,DSTAR LLC,08/25/2020,LINZHONG ZHUO,SUNLIGHT CONSTRUCTION AA,GC
QN,132-32 41 AVENUE,10141,R6,225000,DSTAR LLC,10/27/2020,LINZHONG ZHUO,SUNLIGHT CONSTRUCTION AA,GC
QN,30-18 14 STREET,7732,R6B,288450,TAKOOR TAJUDDIN GUL,01/18/2021,CHRISTOPHER PERSAUD,NY DYNAMIC CONSTRUCTION C,GC
QN,30-18 14 STREET,7732,R6B,288450,TAKOOR TAJUDDIN GUL,03/19/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
QN,30-86 14 STREET,6868,R6B,171990,S S H A HOLDING CORP,03/10/2021,THOMAS RICONDA,RICONDA MAINTENANCE INC,GC
QN,149-35 BARCLAY AVENUE,1938,R5,63540,TCC BARCLAY LLC,03/10/2021,VINCENT MAIMONE,ARTISTIC DESIGN CORP,GC
QN,149-35 BARCLAY AVENUE,1938,R5,63540,TCC BARCLAY LLC,03/17/2021,ADRIANO PARENTE,ADRIANO PLMBG & HTG CORP,MP
QN,149-35 BARCLAY AVENUE,1938,R5,63540,TCC BARCLAY LLC,09/22/2020,VINCENT MAIMONE,ARTISTIC DESIGN CORP,GC
QN,149-35 BARCLAY AVENUE,1938,R5,63540,TCC BARCLAY LLC,09/22/2020,VINCENT MAIMONE,ARTISTIC DESIGN CORP,GC
QN,149-35 BARCLAY AVENUE,1938,R5,63540,TCC BARCLAY LLC,09/24/2020,VINCENT MAIMONE,ARTISTIC DESIGN CORP,GC
QN,41-15 HAIGHT STREET,5354,R6,516600,41 HAIGHT STREET TOWNHOUSE OWNER LLC,10/27/2020,SOONTHORN SANGPRAKARN,BEST PLUMBING & HVAC INC,MP
QN,41-13 HAIGHT STREET,5354,R6,334800,41 HAIGHT STREET TOWNHOUSE OWNER LLC,10/27/2020,SOONTHORN SANGPRAKARN,BEST PLUMBING & HVAC INC,MP
QN,41-11 HAIGHT STREET,5354,R6,334800,41 HAIGHT STREET TOWNHOUSE OWNER LLC,10/27/2020,SOONTHORN SANGPRAKARN,BEST PLUMBING & HVAC INC,MP
QN,41-09 HAIGHT STREET,5354,R6,334800,41 HAIGHT STREET TOWNHOUSE OWNER LLC,10/27/2020,SOONTHORN SANGPRAKARN,BEST PLUMBING & HVAC INC,MP
QN,14-11 31 AVENUE,8132,R6B,503550,NEMA-1 REALTY LLC,09/02/2020,STELIOS ANDREOU,JOANNE'S CONSTRUCTION CO,GC
QN,14-11 31 AVENUE,8132,R6B,503550,NEMA-1 REALTY LLC,12/02/2020,STELIOS ANDREOU,JOANNE'S CONSTRUCTION CO,GC
QN,40 ROAD,551193,C4-2,5414150,FLUSHING POINT HOLDING LLC,11/10/2020,WANGNI LEE,MILESTONE CONSTRUCTION CO,GC
QN,40 ROAD,551193,C4-2,5414150,FLUSHING POINT HOLDING LLC,11/10/2020,WANGNI LEE,MILESTONE CONSTRUCTION CO,GC
QN,131-19 FOWLER AVENUE,29548,C2-6A,493813,FOWLER DEVELOP LLC,06/10/2020,JONATHAN CHANG,CTI CONSTRUCTION INC,GC
QN,131-19 FOWLER AVENUE,29548,C2-6A,493813,FOWLER DEVELOP LLC,06/10/2020,JONATHAN CHANG,CTI CONSTRUCTION INC,GC
QN,131-19 FOWLER AVENUE,29548,C2-6A,493813,FOWLER DEVELOP LLC,01/04/2021,SIMON HUNG,QMB PLUMBING & HEATING IN,MP
QN,131-19 FOWLER AVENUE,29548,C2-6A,493813,FOWLER DEVELOP LLC,02/23/2021,BRAYAN SOSA VELASQUEZ,B SOSA ENTERPRISES CORP,GC
QN,131-19 FOWLER AVENUE,29548,C2-6A,493813,FOWLER DEVELOP LLC,02/23/2021,BRAYAN SOSA VELASQUEZ,B SOSA ENTERPRISES CORP,GC
BK,EAST 18 STREET,2630,R4-1,36600,1833 LLC,08/14/2020,JOSEF ELKOUBY,NEW YORK PLUMBING WORKS I,MP
BK,EAST 18 STREET,2630,R4-1,36600,1833 LLC,08/25/2020,FARES ALMARI,ALNAYA BUILDERS INC,GC
QN,132-16 MAPLE AVENUE,12121,R6,678562,MAPLE-LI ESTATE LLC,01/02/2021,LIANG QU ZHAO,SHIDAI CONSTRUCTION INC,GC
QN,132-16 MAPLE AVENUE,12121,R6,678562,MAPLE-LI ESTATE LLC,01/02/2021,LIANG QU ZHAO,SHIDAI CONSTRUCTION INC,GC
QN,132-16 MAPLE AVENUE,12121,R6,678562,MAPLE-LI ESTATE LLC,06/23/2020,RAYMOND MUCCI,CROSSFIELD P & H CORP,MP
QN,132-64 POPLE AVENUE,2912,R6,89940,CHINESE CHRISTIAN HERALD CRUSADES INC.,12/31/2020,STEVEN KUO,TURNKEY 88 CONTRACTING IN,GC
QN,132-64 POPLE AVENUE,2912,R6,89940,CHINESE CHRISTIAN HERALD CRUSADES INC.,01/14/2021,STEVEN KUO,TURNKEY 88 CONTRACTING IN,GC
QN,132-64 POPLE AVENUE,2912,R6,89940,CHINESE CHRISTIAN HERALD CRUSADES INC.,09/02/2020,ERIC LI,DYNASTY CONTRACTING LLC,GC
QN,132-64 POPLE AVENUE,2912,R6,89940,CHINESE CHRISTIAN HERALD CRUSADES INC.,09/02/2020,ERIC LI,DYNASTY CONTRACTING LLC,GC
QN,132-64 POPLE AVENUE,2912,R6,89940,CHINESE CHRISTIAN HERALD CRUSADES INC.,10/28/2020,STEVEN KUO,TURNKEY 88 CONTRACTING IN,GC
QN,132-64 POPLE AVENUE,2912,R6,89940,CHINESE CHRISTIAN HERALD CRUSADES INC.,10/30/2020,DOUGLAS WEIDNER,TRI STATE PLBG & HTG INC,MP
QN,28-16 21 STREET,48200,R7A,3896740,ASTORIA 28-16 RLTY CORP,10/27/2020,JOSEPH CARACIOLO,FALCON PACIFIC BUILDERS,GC
QN,132-47 AVERY AVENUE,5542,R6,231705,ZHANG BRENDAN XIAO QI,03/26/2021,STEVEN WASSERMAN,CASE PLUMBING LLC,MP
QN,132-24 57 AVENUE,1226,R4-1,71580,ZHANG JUN YONG,01/21/2021,XIANGBO LI,L&L CONSTRUCTION DEVELOP,GC
QN,132-24 57 AVENUE,1226,R4-1,71580,ZHANG JUN YONG,09/29/2020,XIANGBO LI,L&L CONSTRUCTION DEVELOP,GC
QN,132-24 57 AVENUE,1226,R4-1,71580,ZHANG JUN YONG,10/20/2020,XIANGBO LI,L&L CONSTRUCTION DEVELOP,GC
QN,132-24 57 AVENUE,1226,R4-1,71580,ZHANG JUN YONG,10/20/2020,XIANGBO LI,L&L CONSTRUCTION DEVELOP,GC
QN,134-22 BOOTH MEMORIAL AVE,1193,R4,73680,SPACEMAX BM LLC,03/24/2021,JIN LIN,JIN SUN CONSTRUCTION INC,GC
QN,134-22 BOOTH MEMORIAL AVE,1193,R4,73680,SPACEMAX BM LLC,03/24/2021,JIN LIN,JIN SUN CONSTRUCTION INC,GC
QN,134-22 BOOTH MEMORIAL AVE,1193,R4,73680,SPACEMAX BM LLC,03/24/2021,JIN LIN,JIN SUN CONSTRUCTION INC,GC
QN,134-22 BOOTH MEMORIAL AVE,1193,R4,73680,SPACEMAX BM LLC,12/08/2020,YUEN YEUNG WONG,MASTER WORKS CONTRACTOR I,GC
QN,134-22 BOOTH MEMORIAL AVE,1193,R4,73680,SPACEMAX BM LLC,12/08/2020,YUEN YEUNG WONG,MASTER WORKS CONTRACTOR I,GC
QN,134-22 BOOTH MEMORIAL AVE,1193,R4,73680,SPACEMAX BM LLC,12/08/2020,YUEN YEUNG WONG,MASTER WORKS CONTRACTOR I,GC
QN,42-78 MAIN STREET,71700,R6,1553980,GOOD FORTUNE REALTY OF NEW YORK LLC,02/22/2021,RALPH LANDOLFI JR,RRP PLUMBING CORP,MP
QN,42-78 MAIN STREET,71700,R6,1553980,GOOD FORTUNE REALTY OF NEW YORK LLC,03/24/2021,WANGNI LEE,MILESTONE CONSTRUCTION CO,GC
QN,42-78 MAIN STREET,71700,R6,1553980,GOOD FORTUNE REALTY OF NEW YORK LLC,07/16/2020,WANGNI LEE,MILESTONE CONSTRUCTION CO,GC
QN,42-78 MAIN STREET,71700,R6,1553980,GOOD FORTUNE REALTY OF NEW YORK LLC,07/16/2020,WANGNI LEE,MILESTONE CONSTRUCTION CO,GC
QN,42-78 MAIN STREET,71700,R6,1553980,GOOD FORTUNE REALTY OF NEW YORK LLC,10/08/2020,WANGNI LEE,MILESTONE CONSTRUCTION CO,GC
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,01/04/2021,DAN LIU,PAN LINK CONSTRUCTION INC,GC
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,01/04/2021,DAN LIU,PAN LINK CONSTRUCTION INC,GC
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,02/03/2021,DAN LIU,PAN LINK CONSTRUCTION INC,GC
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,02/03/2021,DAN LIU,PAN LINK CONSTRUCTION INC,GC
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,02/03/2021,DAN LIU,PAN LINK CONSTRUCTION INC,GC
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,08/04/2020,SHALLAN HADDAD,HP SERVICES INC,MP
QN,138-15 58 AVENUE,5728,R4,44040,ZHENG MEI,08/04/2020,SHALLAN HADDAD,HP SERVICES INC,MP
SI,360 ELTINGVILLE BLVD,2960,R3A,51000,CEE JAY REAL ESTATE DEVELOPMENT COR,09/11/2020,CLIFFORD SIEGEL,CEE JAY REAL ESTATE DEVEL,GC
QN,23-29 30 DRIVE,0,R6B,23280,23-29 30TH DRIVE LLC,07/06/2020,SALVATORE LUCCHESE,SHOWCASE DESIGNS CORP,GC
QN,23-29 30 DRIVE,0,R6B,23280,23-29 30TH DRIVE LLC,07/06/2020,SALVATORE LUCCHESE,SHOWCASE DESIGNS CORP,GC
QN,23-29 30 DRIVE,0,R6B,23280,23-29 30TH DRIVE LLC,08/31/2020,SALVATORE LUCCHESE,SHOWCASE DESIGNS CORP,GC
QN,23-29 30 DRIVE,0,R6B,23280,23-29 30TH DRIVE LLC,08/31/2020,SALVATORE LUCCHESE,SHOWCASE DESIGNS CORP,GC
QN,23-29 30 DRIVE,0,R6B,23280,23-29 30TH DRIVE LLC,10/21/2020,SALVATORE LUCCHESE,SHOWCASE DESIGNS CORP,GC
QN,23-29 30 DRIVE,0,R6B,23280,23-29 30TH DRIVE LLC,10/21/2020,SALVATORE LUCCHESE,SHOWCASE DESIGNS CORP,GC
QN,30-17 23 STREET,4165,R6B,336150,ZIO MUSIC LLC,03/08/2021,AHMET SANGIRAY,P.S.I. MECHANICAL,MP
QN,30-17 23 STREET,4165,R6B,336150,ZIO MUSIC LLC,07/14/2020,EMIR MUHIC,LEO STYLE CORPORATION,GC
QN,30-17 23 STREET,4165,R6B,336150,ZIO MUSIC LLC,07/14/2020,EMIR MUHIC,LEO STYLE CORPORATION,GC
QN,30-17 23 STREET,4165,R6B,336150,ZIO MUSIC LLC,09/23/2020,EMIR MUHIC,LEO STYLE CORPORATION,GC
